rpm,omega_rad_s,x_start_m,x_position_m,x_end_m,remaining_path_m,y_line_m,ap_stable_mm,max_abs_w_m,rms_w_m,rms_w_previous_window_m,rms_w_last_window_m,rms_growth_ratio,sim_steps,sim_time_s,termination_reason,stable_at_boundary,pass_completed_at_boundary,unstable_ap_mm,unstable_max_abs_w_m
1354.5454545454545,141.84766829844824,0.64,0.64,0.0,0.63,0.2,0.6,0.009126129776136574,0.0039010883297039872,0.004034711825998248,0.003860582788029045,0.9568422614851505,4000,1.9999999999998352,,True,False,,
1545.4545454545455,161.8396215485651,0.64,0.64,0.0,0.63,0.2,0.5062499999999999,0.009439985687531623,0.005414880558962544,0.00551998030064822,0.005542766313647343,1.0041279156370264,4000,1.9999999999998352,,True,False,0.5249999999999999,0.009593976449866528
1736.3636363636363,181.83157479868197,0.64,0.64,0.0,0.63,0.2,0.39375,0.009454877653426024,0.005736954761747167,0.005896936798732897,0.005868347418315202,0.9951518251944234,4000,1.9999999999998352,,True,False,0.4125,0.009620844073072838
1927.2727272727273,201.82352804879883,0.64,0.64,0.0,0.63,0.2,0.31875,0.009484718089519195,0.005816298811385,0.006072625111130375,0.006027970742154821,0.9926466119415625,4000,1.9999999999998352,,True,False,0.3375,0.009687931260015624
2118.181818181818,221.81548129891567,0.64,0.64,0.0,0.63,0.2,0.26249999999999996,0.009440406785462672,0.005742529555037955,0.006099702531823167,0.006071468877942263,0.9953713064311571,4000,1.9999999999998352,,True,False,0.28125,0.009702878505869567
2309.090909090909,241.80743454903256,0.64,0.64,0.0,0.63,0.2,0.22499999999999998,0.00935718264008278,0.005594166292406321,0.0061044363842236585,0.006018427859966466,0.9859104888897731,4000,1.9999999999998352,,True,False,0.24374999999999997,0.009729541838325192
2500.0,261.79938779914943,0.64,0.64,0.0,0.63,0.2,0.1875,0.008851306869493952,0.005110235753438952,0.00580197898594676,0.005758443566929535,0.99249645351652,4000,1.9999999999998352,,True,False,0.20625,0.00973418924901386
400.0,41.88790204786391,0.82,0.82,0.0,0.8099999999999999,0.2,0.28125,0.005570409595302362,0.002181872791834961,0.0021781671068853664,0.002268313032858,1.0413861386886591,4000,1.9999999999998352,,True,False,0.3,0.009994895184176494
590.9090909090909,61.87985529798077,0.82,0.82,0.0,0.8099999999999999,0.2,0.3,0.006578049040452266,0.0025459454604537333,0.0026906346144078266,0.0025168580782065067,0.9354142939844822,4000,1.9999999999998352,,True,False,0.31875,0.01
781.8181818181819,81.87180854809763,0.82,0.82,0.0,0.8099999999999999,0.2,0.39375,0.009048230701068919,0.0032304109451132016,0.0031400726013531047,0.0030532956385620116,0.9723646635578745,4000,1.9999999999998352,,True,False,0.4125,0.01
972.7272727272726,101.8637617982145,0.82,0.82,0.0,0.8099999999999999,0.2,0.35625,0.008252373525665454,0.0037270655360272164,0.003531837648303157,0.0037224807558622953,1.0539784459375507,4000,1.9999999999998352,,True,False,0.375,0.00985495537919213
1163.6363636363635,121.85571504833136,0.82,0.82,0.0,0.8099999999999999,0.2,0.375,0.009498752487232176,0.004809158383875772,0.004891408966539759,0.004803643926874668,0.9820573089951264,4000,1.9999999999998352,,True,False,0.39375,0.009664467339277685
1354.5454545454545,141.84766829844824,0.82,0.82,0.0,0.8099999999999999,0.2,0.3,0.009461395272435714,0.004010112879320071,0.003970108367241117,0.0038080245298397347,0.9591739513362412,4000,1.9999999999998352,,True,False,0.31875,0.009723616771436796
1545.4545454545455,161.8396215485651,0.82,0.82,0.0,0.8099999999999999,0.2,0.22499999999999998,0.009486310419859999,0.005528522074007604,0.005668163710027747,0.0056502736218183,0.9968437594387408,4000,1.9999999999998352,,True,False,0.24374999999999997,0.009597593172816098
1736.3636363636363,181.83157479868197,0.82,0.82,0.0,0.8099999999999999,0.2,0.16875,0.00940664867082566,0.0055762218549610405,0.005806140234518928,0.005757307008067311,0.9915893821920987,4000,1.9999999999998352,,True,False,0.1875,0.00978988377877267
1927.2727272727273,201.82352804879883,0.82,0.82,0.0,0.8099999999999999,0.2,0.13124999999999998,0.009342475818936017,0.005553783961051252,0.005886270271025212,0.005911394558871394,1.0042682864852222,4000,1.9999999999998352,,True,False,0.15,0.009850517699436179
